supplierShopId,vitrineShopId,recommendationScore
osay.myshopify.com,clvyn8x1617181b0y9tq8qxwu,0.06057576106
psychedelicwater.myshopify.com,clvyn8x1617181b0y9tq8qxwu,0.3608080587
well-oiled-skincare.myshopify.com,clvyn8x1617181b0y9tq8qxwu,0.3607506259
yardbird-outside.myshopify.com,clvyn8x1617181b0y9tq8qxwu,0.3608879366
fresh-clean-tees.myshopify.com,clvyn8x1617181b0y9tq8qxwu,0.3598800414
b5c9c2f4-feb9-4dc5-8222-24e0081f6fee,clvyn8x1617181b0y9tq8qxwu,0.3598800414
d25b052a-516c-4f31-ba70-7eab836e5a5f,clvyn8x1617181b0y9tq8qxwu,0.3599230599
florence-eiseman.myshopify.com,clvyn8x1617181b0y9tq8qxwu,0.361450567
beth-ladd-collections.myshopify.com,clvyn8x1617181b0y9tq8qxwu,0.3609344125
027cd5a5-c6a4-4cf3-bacb-2aa2ae95d619,clvyn8x1617181b0y9tq8qxwu,0.3598674102
multitasky.myshopify.com,clvyn8x1617181b0y9tq8qxwu,0.3623334833
94e39658-bacf-404e-abf0-a9844abbb5b4,clvyn8x1617181b0y9tq8qxwu,0.3599164104
dycegames.myshopify.com,clvyn8x1617181b0y9tq8qxwu,0.3598739707
1fac1381-7ff8-411c-a31a-7efefe01c09f,clvyn8x1617181b0y9tq8qxwu,0.3598800414
c8cc5c-2.myshopify.com,clvyn8x1617181b0y9tq8qxwu,0.3603529147
four-and-twenty-sailors-shop.myshopify.com,girlwhoateeveryth,0.3715776214
testbig.myshopify.com,girlwhoateeveryth,0.7647058824
am-niccoli.myshopify.com,girlwhoateeveryth,0.7647058824
g2gproteinbar.myshopify.com,girlwhoateeveryth,0.02941176471
caraway-home.myshopify.com,girlwhoateeveryth,0.7647058824
abaraboveshop.myshopify.com,girlwhoateeveryth,0.3744720433
shitthatiknit.myshopify.com,girlwhoateeveryth,0.3718024406
year-and-day,girlwhoateeveryth,0.07486855512
teststore12022-1584.myshopify.com,girlwhoateeveryth,0.364271978
baker-and-olive.myshopify.com,girlwhoateeveryth,0.7647058824
beddys.myshopify.com,girlwhoateeveryth,0.7647058824
boarderie.myshopify.com,girlwhoateeveryth,0.3734648757
082dc6.myshopify.com,girlwhoateeveryth,0.02941176471
trendy-ties.myshopify.com,girlwhoateeveryth,0.02941176471
alden-threads.myshopify.com,girlwhoateeveryth,0.3642839753
lemon-drop-love.myshopify.com,girlwhoateeveryth,0.3830394471
kettleandfire.myshopify.com,girlwhoateeveryth,0.02941176471
shine-cosmetics-corporate.myshopify.com,girlwhoateeveryth,0.02941176471
the-sweet-tooth-fairy.myshopify.com,girlwhoateeveryth,0.02941176471
oil-babe.myshopify.com,girlwhoateeveryth,0.02941176471
home-and-kind.myshopify.com,girlwhoateeveryth,0.02941176471
3d65b3ce-3255-41b4-a986-aa406238681f,girlwhoateeveryth,0.02941176471
the-lola-blanket.myshopify.com,girlwhoateeveryth,0.02941176471
waiting-on-martha.myshopify.com,girlwhoateeveryth,0.02941176471
moonglow-jewelry.myshopify.com,girlwhoateeveryth,0.3733818724
leatherbys-family-creamery.myshopify.com,girlwhoateeveryth,0.3844970384
picnic-time-brands.myshopify.com,girlwhoateeveryth,0.02941176471
nakano-knives-usa.myshopify.com,girlwhoateeveryth,0.7647058824
ivie-lola.myshopify.com,girlwhoateeveryth,0.3814625216
firefly2019.myshopify.com,girlwhoateeveryth,0.3689605101
flagship-merch.myshopify.com,girlwhoateeveryth,0.3748815241
drawers-clothing.myshopify.com,girlwhoateeveryth,0.3612960952
asha-by-adm.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06198231171
great-jones-goods.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06320846009
livefashionable.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3649939325
saltytubco.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3651472853
the-haircut-box.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3626148575
trueclassictees-com.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3652892952
try-melo-air.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617046243
metrolineas.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3599585307
anemone-swim.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06159496211
testbig.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3657785396
caramelsshop.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3614126651
littlebloomers.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3613945036
istolemyboyfriendsshirt.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06173653457
smallpackages.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3629146953
nori-press.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3639744808
mylola-com.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3603643914
bare-babe-shop.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3628659727
3a13fa-2.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3613282889
pearl-street-swim.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3624330069
ajarofpickles.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3616068566
minnesota-glasses.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3614289722
wilder-condiments-llc.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3615864373
two-peas-and-their-pod.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617873176
87fb7e-4.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3615428246
pmdb.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3644474391
cedaf271-7bf0-462c-92ea-f2024203c1dd,clw5sckpy7351821bwi65r6ul2n,0.3599129031
the-foot-zoning-school.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06122027844
vestigebrand.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620480029
barlow-co-woodwork.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3615327917
gifts-that-bloom-3041.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3619545975
flux-footwear-llc.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3616629212
rdclsuperfoods-com.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3613122471
steept-cocktail-co.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3615468556
hellofloraco.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620139458
am-niccoli.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3631384244
kitschllc.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3664088387
sunday-pickle-co-2908.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3624000792
lovevery.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06319441555
laticoleathers.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3630195068
g2gproteinbar.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3629828697
caraway-home.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06450084808
kryo-gear.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3638334214
maddies-natural-sweetener.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3613825627
theeffortlessbeautyco.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3605072461
heatherhowardphoto.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620646188
amberlynncollection.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3631988932
the-leather-drop.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3623879109
joahlove.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06156826473
amenitiesshop.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3621130444
sundream-coffee.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3629821958
f0e1341a-0a47-4dbb-b17e-99da3d8160f0,clw5sckpy7351821bwi65r6ul2n,0.3598988251
dame-products.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3626088853
fullmhouse.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3603413279
hellobirdiebirdie.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06160427264
piglet-in-bed-us.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620913286
eternaltw.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3621542445
bureau-office.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3616864092
sam-nala.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3625851848
amborellaorganics.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620478066
75e41f.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3619325678
chappy-wrap.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3643068022
teton-platters.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617177727
disco-beauties.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617218831
e0f54c04-8029-46fa-9328-3b08e4847473,clw5sckpy7351821bwi65r6ul2n,0.359953221
elevatewaxandfacials.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06209438762
spicewallabrand.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3623843282
935e891b-e393-496d-8ad9-0f60d45dca20,clw5sckpy7351821bwi65r6ul2n,0.3603499491
kibou-bag.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3625810916
townpool.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3616357923
173bd5-2.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.362232577
monogrammary.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3622911717
6536ec.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617414554
chouette-designs.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3622439932
prevelo.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06126230207
6fad05-2.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620884206
mmlf-admin.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06205286211
dearkorra.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3622151667
milton-goose.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06164453026
briar-handmade.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06161107937
madly-wish.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3621842762
spoon-moon.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06122378109
little-and-five.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620373128
eager-eagle-3747.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3614487679
trilastin.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3616436827
petit-peony.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3618861204
sarah-flint.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06193160663
hedgequarters.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3622069466
d08112-2.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620435564
bloody-buddy-cup.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06190399829
popsters-shop.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620042801
us-currentbody.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3640317359
wdydtl.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.361386055
baker-and-olive.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3631047221
puzzlefolk.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3642849516
ecuadane.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620565263
zwitafoods.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3623339595
doraihome.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.0627662986
camille-company-us.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617941441
shop-everset.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3618993626
cords-club.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3623049442
limeberry-designs.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3618847895
maya-parfum.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3671830451
dairypill.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3618123288
063371cf-8d93-437d-8a97-4584a9a9343f,clw5sckpy7351821bwi65r6ul2n,0.3605892997
sortjoy.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3629932325
pretzels-shop.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3631724951
eidyllia.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06138506042
d7f3c9-3.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3626105082
minorhistory.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3621720589
igluoutfitters.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3621846425
bridebrite.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3622882368
tenzo-tea.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3618631486
kinfield.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.361981798
feat-socks.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3633998393
you-ay.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3621263493
get-a-next-day.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.361264454
little-hands-and-nature.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06203493617
malla-880.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3622692338
we-are-nus.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617344882
805f23.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3618437429
n-c-sample-sale.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.361976638
shop-mentionables.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3638986312
rey-to-z.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.363228623
little-mama-shirt-shop.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3637720781
sea-marie-designs.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3619580369
madeincookware.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.05991040215
082dc6.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3653324215
rickirum.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620885723
viori-beauty.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3600455121
tucky-belt.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3628876446
little-chompions.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3611905641
lillie-eats-and-tells-shop.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.362234295
makeitcutekids.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.05996628863
worldspicemerchants.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3602422146
shopluluandroo.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06162326887
laced-lash-store.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3599104335
st-roche.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06185600854
abigail-home.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.36181954
port213.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3622962166
greatfurnituredeal.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3614705305
mysozy.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3619085016
lifestacksnutrition.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.361674485
andar-wallets.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3618947745
alltshelf.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3615054872
ba92caec-bdde-44bd-a973-fb28620fd5b5,clw5sckpy7351821bwi65r6ul2n,0.3599507454
modern-picnic-ny.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3599649187
the-jam-stand.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3624096577
mud-wtr.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617520314
rock-roll-candle-co.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620433955
kendall-conrad.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.0615123344
cozys.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3621802237
joanna-buchanan.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06175415933
simplyseaglasshawaii.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06164190376
mixedmade.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3633871678
72ab52-3.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3624048003
trendy-ties.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3647713869
alden-threads.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3618954344
daise-sun-protective-essentials.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06164673253
3f17d294-3e57-48b0-9e11-df8e664b94cc,clw5sckpy7351821bwi65r6ul2n,0.3601080555
kyte-baby-co.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06217610036
lemon-drop-love.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3632041624
kettleandfire.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06204215181
jumelle-press.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3624280406
toesox-tavinoir.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3616711255
woolx.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06188757211
shop-contagious.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3623198907
shopsolesisters.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3627734962
meetalleyoop.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3633058159
the-u-beauty.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3622420476
hh-perla.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06152359153
ffa54405-22b0-4c8a-a526-f30af15646e7,clw5sckpy7351821bwi65r6ul2n,0.3598741745
phonesoap-main.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3599185656
4134f605-4d0b-4088-b592-f1b5eb16a0fa,clw5sckpy7351821bwi65r6ul2n,0.3598748042
wildland-coffee.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3614539132
thread-llc.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3626631249
the-pillowscarf.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3624556161
owala.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3666322026
deux-mains-dev.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3623052306
kobuk-leather-co.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3600259474
0456fec7-e96d-46b4-bc42-37add7272a1b,clw5sckpy7351821bwi65r6ul2n,0.3600807005
olive-ave-boutique.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.362253825
shine-cosmetics-corporate.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3657729782
joydays5.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617027433
harry-josh-pro-tools.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06219555828
instyler.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.362723366
3a153969-554f-4d66-b251-8162538d330f,clw5sckpy7351821bwi65r6ul2n,0.3599507454
fine-sunglasses.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617068171
sea-no-evil.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617049336
e5341a-39.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3608117336
modernandchicboutique.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3640220871
character-tools.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06241712364
the-sweet-tooth-fairy.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3641147019
licorice-shop.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3649575296
gia-roma.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3619337879
modern-piggy.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3624530905
siena-and-co.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617538004
mixhers2.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06398867588
the-simple-olive.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3625388477
hyer-goods.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3619497792
table06.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3612649934
sheergear.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3625480022
simkarose.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3624354796
golden-dot-lane.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3630550735
coconu-staging.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3663211496
tobiq.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3628681595
bryn-nicholle.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3599507454
cool-jams-store.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617870475
kosterina-dev.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3616973902
five-little-things.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3616991445
bean-coffee-company.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3621737621
dudley-stephens.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06280019632
dateboxclub.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06138483184
luvmyjewelry.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3618414275
scoutbags.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3630603865
sand-cloud.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3624082981
100-pure.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3628061444
d1da01.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3621922907
common-good-shop.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3629915263
wearedore.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3628612087
surelywine.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3623626695
natemiababy.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3631894421
bits-and-bows-llc.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3626770661
7am-enfant.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06190228512
twigs-vinesshoppe.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617100114
cannery-camp.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617384571
599f1353-0dc9-4748-b60d-22c309096069,clw5sckpy7351821bwi65r6ul2n,0.3599800602
shamelesssnacks.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3644711387
jj-paperie-co.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.361634748
nathan-home.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06167734868
checkpup.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3612623519
year-day.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3624474054
el-cholos-kid.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3618296379
8e569d.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3605470658
perpetual-shade.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3616272451
nantucketcrisps.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3615216999
novaeclothing.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.363045492
cf29c4.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3627669129
getjoocier.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3621444319
bio-first-us.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3615816195
packd-bags.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3624411664
bella-tu-2.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620747604
18summers.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3624684365
pedestrianproject.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.361545348
click-grow.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620124702
exauoliveoil.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3616819119
ophelia-indigo.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06313465926
45ec24-2.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617089804
uve-pro.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3615263644
ae04711d-93f7-4ebe-8ef2-a3d9cf3dd37c,clw5sckpy7351821bwi65r6ul2n,0.3599967984
soren-brand.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3622870553
flowerhairtool.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3625511631
fresh-fixes.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3650223353
babs-birdie.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3616817689
oil-babe.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3655637581
versed-skin.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3630937325
sipjeng.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3615838178
home-and-kind.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.364436268
big-word-store.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3626927114
465d611e-2c7d-45f5-bb18-d38684467081,clw5sckpy7351821bwi65r6ul2n,0.3600194632
the-stockplace.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3640348469
simply-sade-jane.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3619392099
shopforothers.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620771175
probioticmaker.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3611886658
howdoesshe.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3619924196
bb0075-2.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3617416138
yourporcupine.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3620299527
luna-nail-wraps.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3599895614
zahava-tel-aviv.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06153362768
janstowelstore.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3600390627
kasel-krafts.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.36172112
postum-beverage.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3612405949
rock-ruddle-usa.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3628963234
emily-ley.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3629563619
lo-sons.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3626651508
thenomadik.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3627438197
sweets-syrup.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3632353563
c-g-test-store.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3616559074
the-lola-blanket.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.06514613458
waiting-on-martha.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3633864939
shop-spoiling-me.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3615407842
sara-fitz.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.3622764489
lisas-passion-for-popcorn.myshopify.com,clw5sckpy7351821bwi65r6ul2n,0.362724119
